ID_Caso,DANE,Municipio,Departamento,Anho,Mes,Dia,ID_Persona,Sexo,Ocupacion,Tipo_Victima,Estado,Edad,Latitud,Longitud
367436,05642,SALGAR,ANTIOQUIA,2002,12,24,408870,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),5.9656403102,-75.9820485436
367437,47555,PLATO,MAGDALENA,2002,12,24,408871,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),9.7967698684,-74.7846828554
367438,54800,TEORAMA,NORTE DE SANTANDER,2002,12,25,408872,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),8.4363773379,-73.2874092881
367439,47288,FUNDACION,MAGDALENA,2002,12,25,408873,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),10.5140924032,-74.1913434578
367440,15572,PUERTO BOYACA,BOYACA,2002,12,26,408874,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),5.9779349517,-74.5879991859
367441,47030,ALGARROBO,MAGDALENA,2002,12,27,408875,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),10.1880388607,-74.0611324498
367442,47268,EL RETEN,MAGDALENA,2002,12,27,408876,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),10.6106676606,-74.2684560983
367443,13001,CARTAGENA DE INDIAS,BOLIVAR,2002,12,27,408877,MUJER,SIN INFORMACIÓN,CIVIL,VIVA,,10.3849855226,-75.496431028
367445,05893,YONDO,ANTIOQUIA,2002,12,28,408879,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),7.0039407344,-73.9124579456
367446,20228,CURUMANI,CESAR,2002,12,30,408880,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),9.2018105922,-73.5409865164
367447,47170,CHIVOLO,MAGDALENA,2002,12,30,408881,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),10.0268411585,-74.623137943
367448,27425,MEDIO ATRATO,CHOCO,2002,12,30,408882,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,5.9948354712,-76.7824142234
367449,27745,SIPI,CHOCO,2002,12,30,408883,HOMBRE,FUERZA PÚBLICA,COMBATIENTE,MUERTA,JUVENTUD (18-28 AÑOS),4.6512041516,-76.644403889
367450,13654,SAN JACINTO,BOLIVAR,2002,12,31,408884,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),9.8302190728,-75.1210888007
367452,47245,EL BANCO,MAGDALENA,2002,12,31,408886,HOMBRE,SIN INFORMACIÓN,CIVIL,MUERTA,ADULTEZ (29-59 AÑOS),9.0087330089,-73.9742812074
367453,86000,SIN INFORMACION,PUTUMAYO,2003,0,0,408887,MUJER,ESTUDIANTE,CIVIL,VIVA,,4.0,-72.0
367453,86000,SIN INFORMACION,PUTUMAYO,2003,0,0,408888,MUJER,ESTUDIANTE,CIVIL,VIVA,,4.0,-72.0
367453,86000,SIN INFORMACION,PUTUMAYO,2003,0,0,408889,MUJER,ESTUDIANTE,CIVIL,VIVA,,4.0,-72.0
367453,86000,SIN INFORMACION,PUTUMAYO,2003,0,0,408890,MUJER,ESTUDIANTE,CIVIL,VIVA,,4.0,-72.0
367457,05313,GRANADA,ANTIOQUIA,2003,0,0,408891,MUJER,SIN INFORMACIÓN,CIVIL,VIVA,,6.1428966666,-75.1844450829
367458,05001,MEDELLIN,ANTIOQUIA,2003,0,0,408892,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,6.246715564,-75.581713332
367459,68081,BARRANCABERMEJA,SANTANDER,2003,0,0,408893,MUJER,SIN INFORMACIÓN,CIVIL,VIVA,,7.064963864,-73.8499569753
367460,05001,MEDELLIN,ANTIOQUIA,2003,0,0,408894,MUJER,SIN INFORMACIÓN,CIVIL,VIVA,ADOLESCENCIA (12-17 AÑOS),6.246715564,-75.581713332
367461,70713,SAN ONOFRE,SUCRE,2003,0,0,408895,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,9.8975675309,-75.5730280034
367461,70713,SAN ONOFRE,SUCRE,2003,0,0,408896,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,9.8975675309,-75.5730280034
367461,70713,SAN ONOFRE,SUCRE,2003,0,0,408897,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,9.8975675309,-75.5730280034
367461,70713,SAN ONOFRE,SUCRE,2003,0,0,408898,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,9.8975675309,-75.5730280034
367461,70713,SAN ONOFRE,SUCRE,2003,0,0,408899,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,9.8975675309,-75.5730280034
367461,70713,SAN ONOFRE,SUCRE,2003,0,0,408900,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,9.8975675309,-75.5730280034
367461,70713,SAN ONOFRE,SUCRE,2003,0,0,408901,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,9.8975675309,-75.5730280034
367461,70713,SAN ONOFRE,SUCRE,2003,0,0,408902,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,9.8975675309,-75.5730280034
367461,70713,SAN ONOFRE,SUCRE,2003,0,0,408903,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,9.8975675309,-75.5730280034
367461,70713,SAN ONOFRE,SUCRE,2003,0,0,408904,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,9.8975675309,-75.5730280034
367461,70713,SAN ONOFRE,SUCRE,2003,0,0,408905,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,9.8975675309,-75.5730280034
367461,70713,SAN ONOFRE,SUCRE,2003,0,0,408906,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,9.8975675309,-75.5730280034
367461,70713,SAN ONOFRE,SUCRE,2003,0,0,408907,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,9.8975675309,-75.5730280034
367461,70713,SAN ONOFRE,SUCRE,2003,0,0,408908,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,9.8975675309,-75.5730280034
367461,70713,SAN ONOFRE,SUCRE,2003,0,0,408909,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,9.8975675309,-75.5730280034
367461,70713,SAN ONOFRE,SUCRE,2003,0,0,408910,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,9.8975675309,-75.5730280034
367461,70713,SAN ONOFRE,SUCRE,2003,0,0,408911,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,9.8975675309,-75.5730280034
367478,73870,VILLAHERMOSA,TOLIMA,2003,0,0,408912,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,5.030452282,-75.1177291017
367479,76364,JAMUNDI,VALLE DEL CAUCA,2003,0,0,408913,MUJER,SIN INFORMACIÓN,CIVIL,VIVA,,3.2622757602,-76.5424587285
367480,50568,PUERTO GAITAN,META,2003,0,0,408914,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,4.3144874554,-72.0830789361
367480,50568,PUERTO GAITAN,META,2003,0,0,408915,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,4.3144874554,-72.0830789361
367480,50568,PUERTO GAITAN,META,2003,0,0,408916,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,4.3144874554,-72.0830789361
367480,50568,PUERTO GAITAN,META,2003,0,0,408917,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,4.3144874554,-72.0830789361
367480,50568,PUERTO GAITAN,META,2003,0,0,408918,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,4.3144874554,-72.0830789361
367485,73555,PLANADAS,TOLIMA,2003,0,0,408919,MUJER,GUERRILLERO,COMBATIENTE,VIVA,,3.1976614695,-75.6439614722
367486,19110,BUENOS AIRES,CAUCA,2003,1,1,408920,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),3.0154268296,-76.6422805942
367487,18785,SOLITA,CAQUETA,2003,1,1,408921,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,0.8766680033,-75.6197340907
367488,13688,SANTA ROSA DEL SUR,BOLIVAR,2003,1,1,408922,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,7.9628548306,-74.0528400072
367489,50590,PUERTO RICO,META,2003,1,1,408923,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),2.9397436759,-73.2065133275
367490,19110,BUENOS AIRES,CAUCA,2003,1,1,408924,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),3.0154268296,-76.6422805942
367491,18592,PUERTO RICO,CAQUETA,2003,1,1,408925,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),1.9089350729,-75.1574887391
367492,05234,DABEIBA,ANTIOQUIA,2003,1,1,408926,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),7.0003219398,-76.2629766474
367494,15244,EL COCUY,BOYACA,2003,1,1,408928,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),6.4077162316,-72.4447293162
367495,86865,VALLE DEL GUAMUEZ,PUTUMAYO,2003,1,1,408929,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,PRIMERA INFANCIA (0-5 AÑOS),0.4239040926,-76.905968795
367496,50287,FUENTEDEORO,META,2003,1,1,408930,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),3.4628680308,-73.6179816101
367497,76001,CALI,VALLE DEL CAUCA,2003,1,1,408931,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,3.4144143046,-76.5215651508
367498,20032,ASTREA,CESAR,2003,1,1,408932,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),9.4981611076,-73.9758637993
367499,50325,MAPIRIPAN,META,2003,1,1,408933,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),2.8964391368,-72.1356448727
367500,13688,SANTA ROSA DEL SUR,BOLIVAR,2003,1,1,408934,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),7.9628548306,-74.0528400072
367501,05490,NECOCLI,ANTIOQUIA,2003,1,1,408935,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),8.4261359835,-76.7845744975
367502,73217,COYAIMA,TOLIMA,2003,1,1,408936,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,PRIMERA INFANCIA (0-5 AÑOS),3.7980279798,-75.1938782966
367503,20238,EL COPEY,CESAR,2003,1,1,408937,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),10.1495254346,-73.9627174377
367504,73001,IBAGUE,TOLIMA,2003,1,1,408938,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,4.4396089914,-75.1937147765
367505,05591,PUERTO TRIUNFO,ANTIOQUIA,2003,1,1,408939,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),5.8712129585,-74.6412629307
367506,05361,ITUANGO,ANTIOQUIA,2003,1,1,408940,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),7.17162903,-75.7646731654
367507,19698,SANTANDER DE QUILICHAO,CAUCA,2003,1,1,408941,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),3.0160539008,-76.4853702902
367508,66572,PUEBLO RICO,RISARALDA,2003,1,1,408942,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),5.2219121036,-76.0306681462
367509,70508,OVEJAS,SUCRE,2003,1,1,408943,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),9.5266872387,-75.2290844408
367510,52215,CORDOBA,NARIÑO,2003,1,1,408944,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),0.8545644175,-77.5178965606
367511,52418,LOS ANDES,NARIÑO,2003,1,1,408945,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),1.4945474048,-77.521325957
367512,86885,VILLAGARZON,PUTUMAYO,2003,1,1,408946,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),1.0289410116,-76.6171624674
367513,52399,LA UNION,NARIÑO,2003,1,1,408947,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),1.6002686127,-77.1311543535
367515,81736,SARAVENA,ARAUCA,2003,1,1,408949,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,PRIMERA INFANCIA (0-5 AÑOS),6.9538595698,-71.8723334257
367516,05579,PUERTO BERRIO,ANTIOQUIA,2003,1,1,408950,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),6.4870411404,-74.4099455275
367517,05055,ARGELIA,ANTIOQUIA,2003,1,1,408951,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,5.7306718788,-75.1417414563
367518,73678,SAN LUIS,TOLIMA,2003,1,1,408952,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),4.1337206143,-75.0957871897
367519,68081,BARRANCABERMEJA,SANTANDER,2003,1,1,408953,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),7.064963864,-73.8499569753
367520,20060,BOSCONIA,CESAR,2003,1,1,408954,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),9.9750947004,-73.8887676643
367521,86320,ORITO,PUTUMAYO,2003,1,1,408955,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),0.6638168985,-76.8730276879
367522,47053,ARACATACA,MAGDALENA,2004,7,10,408956,MUJER,SIN INFORMACIÓN,CIVIL,VIVA,JUVENTUD (18-28 AÑOS),10.589800014,-74.1867628365
367522,47053,ARACATACA,MAGDALENA,2004,7,10,535733,MUJER,SIN INFORMACIÓN,CIVIL,VIVA,,10.589800014,-74.1867628365
367522,47053,ARACATACA,MAGDALENA,2004,7,10,535735,MUJER,SIN INFORMACIÓN,CIVIL,VIVA,,10.589800014,-74.1867628365
367522,47053,ARACATACA,MAGDALENA,2004,7,10,535736,HOMBRE,SIN INFORMACIÓN,CIVIL,VIVA,,10.589800014,-74.1867628365
367523,19110,BUENOS AIRES,CAUCA,2003,1,1,408957,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),3.0154268296,-76.6422805942
367524,52540,POLICARPA,NARIÑO,2003,1,1,408958,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),1.6281387198,-77.4592653857
367525,05679,SANTA BARBARA,ANTIOQUIA,2003,1,1,408959,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),5.8755333978,-75.5673517822
367526,05055,ARGELIA,ANTIOQUIA,2003,1,1,408960,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),5.7306718788,-75.1417414563
367527,50711,VISTAHERMOSA,META,2003,1,1,408961,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,3.1257520996,-73.7511667597
367528,50370,URIBE,META,2003,1,1,408962,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),3.2396529967,-74.3515453533
367529,05088,BELLO,ANTIOQUIA,2003,1,1,408963,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,6.3340688364,-75.554665073
367530,18753,SAN VICENTE DEL CAGUAN,CAQUETA,2003,1,1,408964,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),2.1197861313,-74.7673405755
367531,52694,SAN PEDRO DE CARTAGO,NARIÑO,2003,1,1,408965,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),1.5516588442,-77.1191974964
367532,76520,PALMIRA,VALLE DEL CAUCA,2003,1,1,408966,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),3.532349153,-76.2985825464
367533,13688,SANTA ROSA DEL SUR,BOLIVAR,2003,1,1,408967,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),7.9628548306,-74.0528400072
367534,19110,BUENOS AIRES,CAUCA,2003,1,1,408968,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),3.0154268296,-76.6422805942
367535,18247,EL DONCELLO,CAQUETA,2003,1,1,408969,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),1.6798724759,-75.2835628711
367536,47001,SANTA MARTA,MAGDALENA,2003,1,1,408970,SIN INFORMACION,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,11.2294335041,-74.1908941206
367538,47001,SANTA MARTA,MAGDALENA,2003,1,1,408972,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),11.2294335041,-74.1908941206
367539,27615,RIOSUCIO,CHOCO,2003,1,1,408973,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),7.4366315522,-77.1131095942
367540,47980,ZONA BANANERA,MAGDALENA,2003,1,1,408974,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),10.7630268185,-74.140081844
367541,52835,SAN ANDRES DE TUMACO,NARIÑO,2003,1,1,408975,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),1.8071172501,-78.7638541478
367542,17444,MARQUETALIA,CALDAS,2003,1,1,408976,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),5.2975245606,-75.0530970305
367543,05045,APARTADO,ANTIOQUIA,2003,1,1,408977,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),7.8834174058,-76.6259606537
367544,23807,TIERRALTA,CORDOBA,2003,1,1,408978,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),8.1703786843,-76.0596965873
367545,76109,BUENAVENTURA,VALLE DEL CAUCA,2003,1,1,408979,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),3.8758024367,-77.0117402003
367546,81794,TAME,ARAUCA,2003,1,1,408980,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),6.4493794856,-71.7586108633
367547,18094,BELEN DE LOS ANDAQUIES,CAQUETA,2003,1,1,408981,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),1.4157864456,-75.8724739494
367548,19001,POPAYAN,CAUCA,2003,1,1,408982,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),2.4825033906,-76.5740646841
367550,15455,MIRAFLORES,BOYACA,2003,1,1,408984,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),5.196515115,-73.1456304805
367551,52256,EL ROSARIO,NARIÑO,2003,1,1,408985,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),1.7424757054,-77.3345655563
367552,19001,POPAYAN,CAUCA,2003,1,1,408986,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),2.4825033906,-76.5740646841
367553,76126,CALIMA,VALLE DEL CAUCA,2003,1,1,408987,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),3.9335244627,-76.4843917469
367554,05579,PUERTO BERRIO,ANTIOQUIA,2003,1,1,408988,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),6.4870411404,-74.4099455275
367555,13683,SANTA ROSA,BOLIVAR,2003,1,2,408989,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),10.4443960805,-75.369831664
367556,54800,TEORAMA,NORTE DE SANTANDER,2003,1,2,408990,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),8.4363773379,-73.2874092881
367557,47980,ZONA BANANERA,MAGDALENA,2003,1,2,408991,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),10.7630268185,-74.140081844
367558,54800,TEORAMA,NORTE DE SANTANDER,2003,1,3,408992,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),8.4363773379,-73.2874092881
367559,05361,ITUANGO,ANTIOQUIA,2003,1,3,408993,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),7.17162903,-75.7646731654
367560,47551,PIVIJAY,MAGDALENA,2003,1,3,408994,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),10.4606932421,-74.6135179463
367561,86320,ORITO,PUTUMAYO,2003,1,4,408995,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),0.6638168985,-76.8730276879
367562,00000,SIN INFORMACION,SIN INFORMACION,2003,1,4,408996,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,4.0,-72.0
367563,54800,TEORAMA,NORTE DE SANTANDER,2003,1,4,408997,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),8.4363773379,-73.2874092881
367564,20001,VALLEDUPAR,CESAR,2003,1,5,408998,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),10.4604812152,-73.259389309
367565,05756,SONSON,ANTIOQUIA,2003,1,5,408999,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),5.7148116411,-75.3093951469
367566,05425,MACEO,ANTIOQUIA,2003,1,5,409000,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),6.5521169129,-74.7871614805
367567,13894,ZAMBRANO,BOLIVAR,2003,1,6,409001,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),9.7469139004,-74.8138396019
367568,47288,FUNDACION,MAGDALENA,2003,1,6,409002,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),10.5140924032,-74.1913434578
367569,50686,SAN JUANITO,META,2003,1,6,409003,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),4.4581800051,-73.6766990281
367570,13670,SAN PABLO,BOLIVAR,2003,1,7,409004,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),7.4767206715,-73.924168553
367571,05756,SONSON,ANTIOQUIA,2003,1,7,409005,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),5.7148116411,-75.3093951469
367572,11001,"BOGOTA, D.C.","BOGOTA, D. C.",2003,1,7,409006,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),4.6501730303,-74.1073590032
367573,18001,FLORENCIA,CAQUETA,2003,1,8,409007,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),1.6179229304,-75.6085604324
367574,13894,ZAMBRANO,BOLIVAR,2003,1,9,409008,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),9.7469139004,-74.8138396019
367575,86865,VALLE DEL GUAMUEZ,PUTUMAYO,2003,1,9,409009,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),0.4239040926,-76.905968795
367576,86865,VALLE DEL GUAMUEZ,PUTUMAYO,2003,1,9,409010,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),0.4239040926,-76.905968795
367577,76364,JAMUNDI,VALLE DEL CAUCA,2003,1,9,409011,MUJER,SIN INFORMACIÓN,CIVIL,MUERTA,ADULTEZ (29-59 AÑOS),3.2014481333,-76.5000731058
367578,86865,VALLE DEL GUAMUEZ,PUTUMAYO,2003,1,10,409012,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),0.4239040926,-76.905968795
367579,05604,REMEDIOS,ANTIOQUIA,2003,1,10,409013,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,7.0260940527,-74.695944258
367580,86865,VALLE DEL GUAMUEZ,PUTUMAYO,2003,1,10,409014,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),0.4239040926,-76.905968795
367582,47555,PLATO,MAGDALENA,2003,1,10,409016,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),9.7967698684,-74.7846828554
367583,47555,PLATO,MAGDALENA,2003,1,10,409017,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),9.7967698684,-74.7846828554
367584,05172,CHIGORODO,ANTIOQUIA,2003,1,10,409018,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),7.6663004388,-76.6812163995
367585,70523,PALMITO,SUCRE,2003,1,10,409019,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),9.3331082978,-75.5412591509
367586,20060,BOSCONIA,CESAR,2003,1,11,409020,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),9.9750947004,-73.8887676643
367587,27001,QUIBDO,CHOCO,2003,1,11,409021,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,5.6921951873,-76.6259693555
